Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-15 15:30:00-04:00,293.7200012207031,293.79998779296875,293.0400085449219,293.5299987792969,1873457,0.0,0
2022-08-16 09:30:00-04:00,292.0899963378906,292.8500061035156,291.92999267578125,292.4700012207031,2549183,0.0,0
2022-08-16 10:00:00-04:00,292.489990234375,292.5,290.8651123046875,291.3999938964844,1455173,0.0,0
2022-08-16 10:30:00-04:00,291.3500061035156,291.6000061035156,290.4200134277344,291.0799865722656,1362145,0.0,0
2022-08-16 11:00:00-04:00,291.05999755859375,292.4299011230469,290.98028564453125,292.1300048828125,824545,0.0,0
2022-08-16 11:30:00-04:00,292.114990234375,293.489990234375,291.989990234375,293.1499938964844,977716,0.0,0
2022-08-16 12:00:00-04:00,293.1588134765625,293.2300109863281,292.2699890136719,292.3399963378906,607329,0.0,0
2022-08-16 12:30:00-04:00,292.3399963378906,292.6700134277344,292.0299987792969,292.3299865722656,432314,0.0,0
2022-08-16 13:00:00-04:00,292.3599853515625,292.9700012207031,292.2334899902344,292.80999755859375,501200,0.0,0
2022-08-16 13:30:00-04:00,292.8299865722656,293.4700012207031,292.6700134277344,293.2149963378906,539915,0.0,0
2022-08-16 14:00:00-04:00,293.2049865722656,294.0400085449219,293.19000244140625,293.510009765625,689999,0.0,0
2022-08-16 14:30:00-04:00,293.510009765625,293.510009765625,291.1700134277344,292.010009765625,1028037,0.0,0
2022-08-16 15:00:00-04:00,292.0,292.8900146484375,291.5990905761719,292.739990234375,670929,0.0,0
2022-08-16 15:30:00-04:00,292.7528991699219,293.69000244140625,292.70001220703125,292.70001220703125,1928907,0.0,0
2022-08-17 09:30:00-04:00,289.739990234375,292.3500061035156,289.4700012207031,292.0799865722656,2710239,0.62,0
2022-08-17 10:00:00-04:00,292.0899963378906,292.4700012207031,291.20001220703125,291.630615234375,1336376,0.0,0
2022-08-17 10:30:00-04:00,291.6400146484375,291.6499938964844,290.1600036621094,290.54998779296875,1145521,0.0,0
2022-08-17 11:00:00-04:00,290.57000732421875,291.5299987792969,290.2799987792969,291.2550048828125,1203491,0.0,0
2022-08-17 11:30:00-04:00,291.2699890136719,291.7300109863281,290.2099914550781,290.510009765625,1019370,0.0,0
2022-08-17 12:00:00-04:00,290.5199890136719,291.32000732421875,290.4800109863281,291.2817077636719,613563,0.0,0
2022-08-17 12:30:00-04:00,291.2900085449219,291.8299865722656,291.1000061035156,291.510009765625,584092,0.0,0
2022-08-17 13:00:00-04:00,291.510009765625,291.82000732421875,290.8599853515625,291.760009765625,616674,0.0,0
2022-08-17 13:30:00-04:00,291.7300109863281,291.9800109863281,291.4599914550781,291.6400146484375,620245,0.0,0
2022-08-17 14:00:00-04:00,291.6499938964844,293.2749938964844,291.3299865722656,292.7320861816406,1620224,0.0,0
2022-08-17 14:30:00-04:00,292.739990234375,293.3500061035156,292.010009765625,292.1499938964844,974016,0.0,0
2022-08-17 15:00:00-04:00,292.1499938964844,292.69000244140625,290.95001220703125,291.70001220703125,1004511,0.0,0
2022-08-17 15:30:00-04:00,291.7049865722656,291.7073974609375,290.70001220703125,291.37689208984375,1818073,0.0,0
2022-08-18 09:30:00-04:00,290.1889953613281,290.739990234375,289.760009765625,289.9150085449219,3707962,0.0,0
2022-08-18 10:00:00-04:00,289.989990234375,290.54998779296875,289.0799865722656,289.9399108886719,1163682,0.0,0
2022-08-18 10:30:00-04:00,289.9200134277344,290.9200134277344,289.6225891113281,290.4800109863281,1259727,0.0,0
2022-08-18 11:00:00-04:00,290.5,291.239990234375,289.8999938964844,291.17999267578125,962340,0.0,0
2022-08-18 11:30:00-04:00,291.2200012207031,291.6000061035156,290.9599914550781,291.1300964355469,751109,0.0,0
2022-08-18 12:00:00-04:00,291.1700134277344,291.54998779296875,290.2900085449219,290.5899963378906,812272,0.0,0
2022-08-18 12:30:00-04:00,290.5899963378906,290.7900085449219,290.1499938964844,290.73858642578125,573299,0.0,0
2022-08-18 13:00:00-04:00,290.7300109863281,291.2699890136719,290.5299987792969,291.0400085449219,536418,0.0,0
2022-08-18 13:30:00-04:00,291.0249938964844,291.4100036621094,290.7300109863281,290.92999267578125,555456,0.0,0
2022-08-18 14:00:00-04:00,290.92999267578125,291.3299865722656,290.6499938964844,291.04998779296875,662607,0.0,0
2022-08-18 14:30:00-04:00,291.0899963378906,291.2900085449219,290.510009765625,291.125,681483,0.0,0
2022-08-18 15:00:00-04:00,291.1099853515625,291.9100036621094,291.0,291.67999267578125,947921,0.0,0
2022-08-18 15:30:00-04:00,291.7099914550781,291.75,289.54998779296875,290.260009765625,2271233,0.0,0
2022-08-19 09:30:00-04:00,288.8999938964844,288.8999938964844,286.32000732421875,286.55999755859375,4465459,0.0,0
2022-08-19 10:00:00-04:00,286.5849914550781,287.54998779296875,286.3500061035156,287.2099914550781,1212114,0.0,0
2022-08-19 10:30:00-04:00,287.2099914550781,287.6499938964844,286.2699890136719,286.2699890136719,1103682,0.0,0
2022-08-19 11:00:00-04:00,286.2749938964844,286.71990966796875,285.9200134277344,286.3599853515625,1019086,0.0,0
2022-08-19 11:30:00-04:00,286.3699951171875,287.2099914550781,286.1099853515625,286.4776916503906,773847,0.0,0
2022-08-19 12:00:00-04:00,286.44500732421875,286.8999938964844,286.260009765625,286.42999267578125,627642,0.0,0
2022-08-19 12:30:00-04:00,286.44000244140625,287.1199951171875,286.3599853515625,286.7300109863281,777499,0.0,0
2022-08-19 13:00:00-04:00,286.7300109863281,286.9200134277344,286.1112060546875,286.1571044921875,438746,0.0,0
2022-08-19 13:30:00-04:00,286.139892578125,286.5,285.6370849609375,286.4049987792969,964160,0.0,0
2022-08-19 14:00:00-04:00,286.3800048828125,286.4731140136719,285.7799987792969,286.239990234375,578846,0.0,0
2022-08-19 14:30:00-04:00,286.2300109863281,286.5799865722656,285.989990234375,286.06500244140625,519770,0.0,0
2022-08-19 15:00:00-04:00,286.06500244140625,286.3999938964844,285.55999755859375,286.3599853515625,852206,0.0,0
2022-08-19 15:30:00-04:00,286.3699951171875,286.8800048828125,285.9700012207031,286.1600036621094,2373224,0.0,0
2022-08-19 16:00:00-04:00,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,0,0.0,0
